sku,name,desc,price,promo_price,in_stock,type
PAC1611,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 16GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 16GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4309,32.649.902,0,"5,74E+15"
PAC1611,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 16GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 16GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4309,32.649.902,0,"5,74E+15"
PAC1611,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 16GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 16GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4309,32.649.902,0,"5,74E+15"
PAC1611,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 16GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 16GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4309,32.649.902,0,"5,74E+15"
PAC1611,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 16GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 16GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4309,32.649.902,0,"5,74E+15"
PAC1611,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 16GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 16GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4309,32.649.902,0,"5,74E+15"
PAC1611,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 16GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 16GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4309,32.649.902,0,"5,74E+15"
PAC1611,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 16GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 16GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4309,32.649.902,0,"5,74E+15"
PAC1611,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 16GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 16GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4309,32.649.902,0,"5,74E+15"
PAC1611,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 16GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 16GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4309,32.649.902,0,"5,74E+15"
PAC1611,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 16GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 16GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4309,32.649.902,0,"5,74E+15"
PAC1611,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 16GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 16GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4309,32.649.902,0,"5,74E+15"
PAC1611,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 16GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 16GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4309,32.649.902,0,"5,74E+15"
PAC1611,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 16GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 16GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4309,32.649.902,0,"5,74E+15"
PAC1611,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 16GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 16GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4309,32.649.902,0,"5,74E+15"
PAC1611,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 16GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 16GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4309,32.649.902,0,"5,74E+15"
PAC1611,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 16GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 16GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4309,32.649.902,0,"5,74E+15"
PAC1611,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 16GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 16GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4309,32.649.902,0,"5,74E+15"
PAC1611,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 16GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 16GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4309,32.649.902,0,"5,74E+15"
PAC1611,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 16GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 16GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4309,32.649.902,0,"5,74E+15"
PAC1611,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 16GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 16GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4309,32.649.902,0,"5,74E+15"
PAC1611,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 16GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 16GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4309,32.649.902,0,"5,74E+15"
PAC1611,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 16GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 16GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4309,32.649.902,0,"5,74E+15"
PAC1611,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 16GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 16GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4309,32.649.902,0,"5,74E+15"
PAC1611,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 16GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 16GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4309,32.649.902,0,"5,74E+15"
PAC1611,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 16GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 16GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4309,32.649.902,0,"5,74E+15"
PAC1611,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 16GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 16GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4309,32.649.902,0,"5,74E+15"
PAC1611,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 16GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 16GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4309,32.649.902,0,"5,74E+15"
PAC1611,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 16GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 16GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4309,32.649.902,0,"5,74E+15"
PAC1611,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 16GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 16GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4309,32.649.902,0,"5,74E+15"
PAC1611,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 16GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 16GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4309,32.649.902,0,"5,74E+15"
PAC1611,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 16GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 16GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4309,32.649.902,0,"5,74E+15"
PAC1611,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 16GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 16GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4309,32.649.902,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1612,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB RAM | 2TB SSD",Desktop computer iMac 27-inch 3.3GHz Core i5 5K Retina | 32GB RAM | 2TB SSD | R9 M395X 4GB (MK482Y / A),4789,34.399.901,0,"5,74E+15"
PAC1613,"Apple iMac 27 ""Core i7 Retina 5K 4Ghz | 8GB RAM | 1TB SSD",IMac desktop computer 27 inch Retina 5K 4GHz Core i7 | 8GB RAM | 1TB SSD | R9 M395X 4GB (MK482Y / A),3649,32.189.896,0,"5,74E+15"
PAC1613,"Apple iMac 27 ""Core i7 Retina 5K 4Ghz | 8GB RAM | 1TB SSD",IMac desktop computer 27 inch Retina 5K 4GHz Core i7 | 8GB RAM | 1TB SSD | R9 M395X 4GB (MK482Y / A),3649,32.189.896,0,"5,74E+15"
PAC1613,"Apple iMac 27 ""Core i7 Retina 5K 4Ghz | 8GB RAM | 1TB SSD",IMac desktop computer 27 inch Retina 5K 4GHz Core i7 | 8GB RAM | 1TB SSD | R9 M395X 4GB (MK482Y / A),3649,32.189.896,0,"5,74E+15"
PAC1613,"Apple iMac 27 ""Core i7 Retina 5K 4Ghz | 8GB RAM | 1TB SSD",IMac desktop computer 27 inch Retina 5K 4GHz Core i7 | 8GB RAM | 1TB SSD | R9 M395X 4GB (MK482Y / A),3649,32.189.896,0,"5,74E+15"
PAC1613,"Apple iMac 27 ""Core i7 Retina 5K 4Ghz | 8GB RAM | 1TB SSD",IMac desktop computer 27 inch Retina 5K 4GHz Core i7 | 8GB RAM | 1TB SSD | R9 M395X 4GB (MK482Y / A),3649,32.189.896,0,"5,74E+15"
PAC1613,"Apple iMac 27 ""Core i7 Retina 5K 4Ghz | 8GB RAM | 1TB SSD",IMac desktop computer 27 inch Retina 5K 4GHz Core i7 | 8GB RAM | 1TB SSD | R9 M395X 4GB (MK482Y / A),3649,32.189.896,0,"5,74E+15"
PAC1613,"Apple iMac 27 ""Core i7 Retina 5K 4Ghz | 8GB RAM | 1TB SSD",IMac desktop computer 27 inch Retina 5K 4GHz Core i7 | 8GB RAM | 1TB SSD | R9 M395X 4GB (MK482Y / A),3649,32.189.896,0,"5,74E+15"
PAC1613,"Apple iMac 27 ""Core i7 Retina 5K 4Ghz | 8GB RAM | 1TB SSD",IMac desktop computer 27 inch Retina 5K 4GHz Core i7 | 8GB RAM | 1TB SSD | R9 M395X 4GB (MK482Y / A),3649,32.189.896,0,"5,74E+15"
PAC1613,"Apple iMac 27 ""Core i7 Retina 5K 4Ghz | 8GB RAM | 1TB SSD",IMac desktop computer 27 inch Retina 5K 4GHz Core i7 | 8GB RAM | 1TB SSD | R9 M395X 4GB (MK482Y / A),3649,32.189.896,0,"5,74E+15"
PAC1613,"Apple iMac 27 ""Core i7 Retina 5K 4Ghz | 8GB RAM | 1TB SSD",IMac desktop computer 27 inch Retina 5K 4GHz Core i7 | 8GB RAM | 1TB SSD | R9 M395X 4GB (MK482Y / A),3649,32.189.896,0,"5,74E+15"
